ClePrimaire;dateProd;codeINSEE;QuantiteProd;typeProd
;2019-04;32;1;hydraulique
;2019-05;32;1;hydraulique
;2019-06;32;0;hydraulique
;2019-07;32;0;hydraulique
;2019-08;32;0;hydraulique
;2019-09;32;0;hydraulique
;2019-10;32;0;hydraulique
;2019-11;32;1;hydraulique
;2019-12;32;1;hydraulique
;2014-01;44;712;hydraulique
;2014-02;44;627;hydraulique
;2014-03;44;609;hydraulique
;2014-04;44;555;hydraulique
;2014-05;44;816;hydraulique
;2014-06;44;659;hydraulique
;2014-07;44;963;hydraulique
;2014-08;44;983;hydraulique
;2014-09;44;764;hydraulique
;2014-10;44;684;hydraulique
;2014-11;44;725;hydraulique
;2014-12;44;627;hydraulique
;2015-01;44;808;hydraulique
;2015-02;44;578;hydraulique
;2015-03;44;762;hydraulique
;2015-04;44;854;hydraulique
;2015-05;44;970;hydraulique
;2015-06;44;936;hydraulique
;2015-07;44;696;hydraulique
;2015-08;44;557;hydraulique
;2015-09;44;478;hydraulique
;2015-10;44;481;hydraulique
;2015-11;44;454;hydraulique
;2015-12;44;512;hydraulique
;2016-01;44;704;hydraulique
;2016-02;44;801;hydraulique
;2016-03;44;711;hydraulique
;2016-04;44;826;hydraulique
;2016-05;44;990;hydraulique
;2016-06;44;986;hydraulique
;2016-07;44;1005;hydraulique
;2016-08;44;852;hydraulique
;2016-09;44;628;hydraulique
;2016-10;44;477;hydraulique
;2016-11;44;631;hydraulique
;2016-12;44;414;hydraulique
;2017-01;44;363;hydraulique
;2017-02;44;530;hydraulique
;2017-03;44;780;hydraulique
;2017-04;44;561;hydraulique
;2017-05;44;821;hydraulique
;2017-06;44;757;hydraulique
;2017-07;44;682;hydraulique
;2017-08;44;716;hydraulique
;2017-09;44;742;hydraulique
;2017-10;44;603;hydraulique
;2017-11;44;671;hydraulique
;2017-12;44;782;hydraulique
;2018-01;44;870;hydraulique
;2018-02;44;699;hydraulique
;2018-03;44;694;hydraulique
;2018-04;44;762;hydraulique
;2018-05;44;863;hydraulique
;2018-06;44;813;hydraulique
;2018-07;44;533;hydraulique
;2018-08;44;410;hydraulique
;2018-09;44;401;hydraulique
;2018-10;44;354;hydraulique
;2018-11;44;290;hydraulique
;2018-12;44;638;hydraulique
;2019-01;44;604;hydraulique
;2019-02;44;530;hydraulique
;2019-03;44;718;hydraulique
;2019-04;44;613;hydraulique
;2019-05;44;819;hydraulique
;2019-06;44;906;hydraulique
;2019-07;44;783;hydraulique
;2019-08;44;814;hydraulique
;2019-09;44;617;hydraulique
;2019-10;44;721;hydraulique
;2019-11;44;712;hydraulique
;2019-12;44;773;hydraulique
;2014-01;52;2;hydraulique
;2014-02;52;2;hydraulique
;2014-03;52;2;hydraulique
;2014-04;52;2;hydraulique
;2014-05;52;2;hydraulique
;2014-06;52;1;hydraulique
;2014-07;52;0;hydraulique
;2014-08;52;1;hydraulique
;2014-09;52;0;hydraulique
;2014-10;52;0;hydraulique
;2014-11;52;2;hydraulique
;2014-12;52;2;hydraulique
;2015-01;52;3;hydraulique
;2015-02;52;3;hydraulique
;2015-03;52;3;hydraulique
;2015-04;52;2;hydraulique
;2015-05;52;1;hydraulique
;2015-06;52;0;hydraulique
;2015-07;52;0;hydraulique
;2015-08;52;0;hydraulique
;2015-09;52;0;hydraulique
;2015-10;52;0;hydraulique
;2015-11;52;0;hydraulique
;2015-12;52;1;hydraulique
;2016-01;52;2;hydraulique
;2016-02;52;2;hydraulique
;2016-03;52;3;hydraulique
;2016-04;52;3;hydraulique
;2016-05;52;2;hydraulique
;2016-06;52;1;hydraulique
;2016-07;52;0;hydraulique
;2016-08;52;0;hydraulique
;2016-09;52;0;hydraulique
;2016-10;52;0;hydraulique
;2016-11;52;0;hydraulique
;2016-12;52;0;hydraulique
;2017-01;52;0;hydraulique
;2017-02;52;1;hydraulique
;2017-03;52;2;hydraulique
;2017-04;52;0;hydraulique
;2017-05;52;0;hydraulique
;2017-06;52;0;hydraulique
;2017-07;52;0;hydraulique
;2017-08;52;0;hydraulique
;2017-09;52;0;hydraulique
;2017-10;52;0;hydraulique
;2017-11;52;0;hydraulique
;2017-12;52;2;hydraulique
;2018-01;52;2;hydraulique
;2018-02;52;2;hydraulique
;2018-03;52;3;hydraulique
;2018-04;52;2;hydraulique
;2018-05;52;2;hydraulique
;2018-06;52;2;hydraulique
;2018-07;52;0;hydraulique
;2018-08;52;0;hydraulique
;2018-09;52;0;hydraulique
;2018-10;52;0;hydraulique
;2018-11;52;0;hydraulique
;2018-12;52;2;hydraulique
;2019-01;52;2;hydraulique
;2019-02;52;2;hydraulique
;2019-03;52;3;hydraulique
;2019-04;52;2;hydraulique
;2019-05;52;1;hydraulique
;2019-06;52;1;hydraulique
;2019-07;52;0;hydraulique
;2019-08;52;0;hydraulique
;2019-09;52;0;hydraulique
;2019-10;52;0;hydraulique
;2019-11;52;1;hydraulique
;2019-12;52;1;hydraulique
;2014-01;53;57;hydraulique
;2014-02;53;49;hydraulique
;2014-03;53;56;hydraulique
;2014-04;53;38;hydraulique
;2014-05;53;48;hydraulique
;2014-06;53;43;hydraulique
;2014-07;53;47;hydraulique
;2014-08;53;47;hydraulique
;2014-09;53;42;hydraulique
;2014-10;53;46;hydraulique
;2014-11;53;52;hydraulique
;2014-12;53;54;hydraulique
;2015-01;53;58;hydraulique
;2015-02;53;53;hydraulique
;2015-03;53;53;hydraulique
;2015-04;53;46;hydraulique
;2015-05;53;45;hydraulique
;2015-06;53;45;hydraulique
;2015-07;53;41;hydraulique
;2015-08;53;48;hydraulique
;2015-09;53;42;hydraulique
;2015-10;53;45;hydraulique
;2015-11;53;44;hydraulique
;2015-12;53;46;hydraulique
;2016-01;53;53;hydraulique
;2016-02;53;53;hydraulique
;2016-03;53;54;hydraulique
;2016-04;53;48;hydraulique
;2016-05;53;48;hydraulique
;2016-06;53;46;hydraulique
;2016-07;53;49;hydraulique
;2016-08;53;48;hydraulique
;2016-09;53;44;hydraulique
;2016-10;53;46;hydraulique
;2016-11;53;45;hydraulique
;2016-12;53;47;hydraulique
;2017-01;53;48;hydraulique
;2017-02;53;47;hydraulique
;2017-03;53;54;hydraulique
;2017-04;53;47;hydraulique
;2017-05;53;51;hydraulique
;2017-06;53;44;hydraulique
;2017-07;53;47;hydraulique
;2017-08;53;47;hydraulique
;2017-09;53;46;hydraulique
;2017-10;53;45;hydraulique
;2017-11;53;45;hydraulique
;2017-12;53;53;hydraulique
;2018-01;53;62;hydraulique
;2018-02;53;46;hydraulique
;2018-03;53;43;hydraulique
;2018-04;53;48;hydraulique
;2018-05;53;48;hydraulique
;2018-06;53;43;hydraulique
;2018-07;53;46;hydraulique
;2018-08;53;49;hydraulique
;2018-09;53;48;hydraulique
;2018-10;53;44;hydraulique
;2018-11;53;42;hydraulique
;2018-12;53;51;hydraulique
;2019-01;53;46;hydraulique
;2019-02;53;48;hydraulique
;2019-03;53;44;hydraulique
;2019-04;53;45;hydraulique
;2019-05;53;47;hydraulique
;2019-06;53;47;hydraulique
;2019-07;53;48;hydraulique
;2019-08;53;51;hydraulique
;2019-09;53;47;hydraulique
;2019-10;53;50;hydraulique
;2019-11;53;54;hydraulique
;2019-12;53;58;hydraulique
;2014-01;75;520;hydraulique
;2014-02;75;595;hydraulique
;2014-03;75;549;hydraulique
;2014-04;75;374;hydraulique
;2014-05;75;381;hydraulique
;2014-06;75;273;hydraulique
;2014-07;75;239;hydraulique
;2014-08;75;158;hydraulique
;2014-09;75;129;hydraulique
;2014-10;75;175;hydraulique
;2014-11;75;263;hydraulique
;2014-12;75;451;hydraulique
;2015-01;75;377;hydraulique
;2015-02;75;422;hydraulique
;2015-03;75;527;hydraulique
;2015-04;75;401;hydraulique
;2015-05;75;396;hydraulique
;2015-06;75;191;hydraulique
;2015-07;75;78;hydraulique
;2015-08;75;63;hydraulique
;2015-09;75;157;hydraulique
;2015-10;75;163;hydraulique
;2015-11;75;136;hydraulique
;2015-12;75;164;hydraulique
;2016-01;75;471;hydraulique
;2016-02;75;649;hydraulique
;2016-03;75;554;hydraulique
;2016-04;75;490;hydraulique
;2016-05;75;460;hydraulique
;2016-06;75;533;hydraulique
;2016-07;75;145;hydraulique
;2016-08;75;56;hydraulique
;2016-09;75;127;hydraulique
;2016-10;75;99;hydraulique
;2016-11;75;160;hydraulique
;2016-12;75;183;hydraulique
;2017-01;75;269;hydraulique
;2017-02;75;262;hydraulique
;2017-03;75;486;hydraulique
;2017-04;75;282;hydraulique
;2017-05;75;286;hydraulique
;2017-06;75;176;hydraulique
;2017-07;75;160;hydraulique
;2017-08;75;75;hydraulique
;2017-09;75;127;hydraulique
;2017-10;75;110;hydraulique
;2017-11;75;189;hydraulique
;2017-12;75;416;hydraulique
;2018-01;75;765;hydraulique
;2018-02;75;596;hydraulique
;2018-03;75;594;hydraulique
;2018-04;75;452;hydraulique
;2018-05;75;388;hydraulique
;2018-06;75;357;hydraulique
;2018-07;75;161;hydraulique
;2018-08;75;67;hydraulique
;2018-09;75;110;hydraulique
;2018-10;75;90;hydraulique
;2018-11;75;102;hydraulique
;2018-12;75;205;hydraulique
;2019-01;75;201;hydraulique
;2019-02;75;329;hydraulique
;2019-03;75;342;hydraulique
;2019-04;75;284;hydraulique
;2019-05;75;329;hydraulique
;2019-06;75;229;hydraulique
;2019-07;75;73;hydraulique
;2019-08;75;59;hydraulique
;2019-09;75;91;hydraulique
;2019-10;75;109;hydraulique
;2019-11;75;472;hydraulique
;2019-12;75;692;hydraulique
;2014-01;76;1384;hydraulique
;2014-02;76;1670;hydraulique
;2014-03;76;1705;hydraulique
;2014-04;76;1291;hydraulique
;2014-05;76;1197;hydraulique
;2014-06;76;1029;hydraulique
;2014-07;76;912;hydraulique
;2014-08;76;743;hydraulique
;2014-09;76;564;hydraulique
;2014-10;76;610;hydraulique
;2014-11;76;687;hydraulique
;2014-12;76;1196;hydraulique
;2015-01;76;1085;hydraulique
;2015-02;76;1353;hydraulique
;2015-03;76;1372;hydraulique
;2015-04;76;1129;hydraulique
;2015-05;76;1176;hydraulique
;2015-06;76;920;hydraulique
;2015-07;76;650;hydraulique
;2015-08;76;539;hydraulique
;2015-09;76;487;hydraulique
;2015-10;76;545;hydraulique
;2015-11;76;655;hydraulique
;2015-12;76;683;hydraulique
;2016-01;76;1067;hydraulique
;2016-02;76;1313;hydraulique
;2016-03;76;1438;hydraulique
;2016-04;76;1292;hydraulique
;2016-05;76;1233;hydraulique
;2016-06;76;1097;hydraulique
;2016-07;76;689;hydraulique
;2016-08;76;521;hydraulique
;2016-09;76;428;hydraulique
;2016-10;76;486;hydraulique
;2016-11;76;657;hydraulique
;2016-12;76;895;hydraulique
;2017-01;76;1071;hydraulique
;2017-02;76;1043;hydraulique
;2017-03;76;1277;hydraulique
;2017-04;76;959;hydraulique
;2017-05;76;1016;hydraulique
;2017-06;76;723;hydraulique
;2017-07;76;513;hydraulique
;2017-08;76;483;hydraulique
;2017-09;76;368;hydraulique
;2017-10;76;398;hydraulique
;2017-11;76;665;hydraulique
;2017-12;76;898;hydraulique
;2018-01;76;1586;hydraulique
;2018-02;76;1661;hydraulique
;2018-03;76;1643;hydraulique
;2018-04;76;1486;hydraulique
;2018-05;76;1478;hydraulique
;2018-06;76;1507;hydraulique
;2018-07;76;1038;hydraulique
;2018-08;76;646;hydraulique
;2018-09;76;493;hydraulique
;2018-10;76;599;hydraulique
;2018-11;76;963;hydraulique
;2018-12;76;853;hydraulique
;2019-01;76;854;hydraulique
;2019-02;76;925;hydraulique
;2019-03;76;829;hydraulique
;2019-04;76;821;hydraulique
;2019-05;76;959;hydraulique
;2019-06;76;824;hydraulique
;2019-07;76;531;hydraulique
;2019-08;76;478;hydraulique
;2019-09;76;328;hydraulique
;2019-10;76;466;hydraulique
;2019-11;76;1253;hydraulique
;2019-12;76;1688;hydraulique
;2014-01;84;3116;hydraulique
;2014-02;84;2916;hydraulique
;2014-03;84;2781;hydraulique
;2014-04;84;2287;hydraulique
;2014-05;84;2525;hydraulique
;2014-06;84;2189;hydraulique
;2014-07;84;2880;hydraulique
;2014-08;84;2487;hydraulique
;2014-09;84;1570;hydraulique
;2014-10;84;1617;hydraulique
;2014-11;84;2228;hydraulique
;2014-12;84;2269;hydraulique
;2015-01;84;2659;hydraulique
;2015-02;84;2798;hydraulique
;2015-03;84;2737;hydraulique
;2015-04;84;2487;hydraulique
;2015-05;84;2907;hydraulique
;2015-06;84;2606;hydraulique
;2015-07;84;1952;hydraulique
;2015-08;84;1609;hydraulique
;2015-09;84;1519;hydraulique
;2015-10;84;1796;hydraulique
;2015-11;84;1563;hydraulique
;2015-12;84;1698;hydraulique
;2016-01;84;2613;hydraulique
;2016-02;84;3067;hydraulique
;2016-03;84;2685;hydraulique
;2016-04;84;2706;hydraulique
;2016-05;84;2813;hydraulique
;2016-06;84;3259;hydraulique
;2016-07;84;2612;hydraulique
;2016-08;84;1804;hydraulique
;2016-09;84;1524;hydraulique
;2016-10;84;1434;hydraulique
;2016-11;84;1970;hydraulique
;2016-12;84;1901;hydraulique
;2017-01;84;2216;hydraulique
;2017-02;84;1886;hydraulique
;2017-03;84;2672;hydraulique
;2017-04;84;1700;hydraulique
;2017-05;84;2449;hydraulique
;2017-06;84;2445;hydraulique
;2017-07;84;1860;hydraulique
;2017-08;84;1635;hydraulique
;2017-09;84;1289;hydraulique
;2017-10;84;1142;hydraulique
;2017-11;84;1754;hydraulique
;2017-12;84;2365;hydraulique
;2018-01;84;2984;hydraulique
;2018-02;84;2910;hydraulique
;2018-03;84;2819;hydraulique
;2018-04;84;2791;hydraulique
;2018-05;84;3452;hydraulique
;2018-06;84;3417;hydraulique
;2018-07;84;2626;hydraulique
;2018-08;84;2111;hydraulique
;2018-09;84;1387;hydraulique
;2018-10;84;1268;hydraulique
;2018-11;84;1650;hydraulique
;2018-12;84;2463;hydraulique
;2019-01;84;2274;hydraulique
;2019-02;84;2228;hydraulique
;2019-03;84;2407;hydraulique
;2019-04;84;1987;hydraulique
;2019-05;84;2498;hydraulique
;2019-06;84;2873;hydraulique
;2019-07;84;2291;hydraulique
;2019-08;84;1748;hydraulique
;2019-09;84;1112;hydraulique
;2019-10;84;1839;hydraulique
;2019-11;84;2820;hydraulique
;2019-12;84;3222;hydraulique
;2014-01;93;989;hydraulique
;2014-02;93;1014;hydraulique
;2014-03;93;1124;hydraulique
;2014-04;93;1176;hydraulique
;2014-05;93;1103;hydraulique
;2014-06;93;797;hydraulique
;2014-07;93;1036;hydraulique
;2014-08;93;781;hydraulique
;2014-09;93;613;hydraulique
;2014-10;93;582;hydraulique
;2014-11;93;842;hydraulique
;2014-12;93;1030;hydraulique
;2015-01;93;1033;hydraulique
;2015-02;93;963;hydraulique
;2015-03;93;813;hydraulique
;2015-04;93;658;hydraulique
;2015-05;93;865;hydraulique
;2015-06;93;881;hydraulique
;2015-07;93;584;hydraulique
;2015-08;93;581;hydraulique
;2015-09;93;691;hydraulique
;2015-10;93;797;hydraulique
;2015-11;93;652;hydraulique
;2015-12;93;479;hydraulique
;2016-01;93;574;hydraulique
;2016-02;93;806;hydraulique
;2016-03;93;943;hydraulique
;2016-04;93;942;hydraulique
;2016-05;93;841;hydraulique
;2016-06;93;1107;hydraulique
;2016-07;93;749;hydraulique
;2016-08;93;559;hydraulique
;2016-09;93;558;hydraulique
;2016-10;93;480;hydraulique
;2016-11;93;676;hydraulique
;2016-12;93;928;hydraulique
;2017-01;93;1102;hydraulique
;2017-02;93;583;hydraulique
;2017-03;93;773;hydraulique
;2017-04;93;526;hydraulique
;2017-05;93;1011;hydraulique
;2017-06;93;897;hydraulique
;2017-07;93;589;hydraulique
;2017-08;93;504;hydraulique
;2017-09;93;436;hydraulique
;2017-10;93;375;hydraulique
;2017-11;93;538;hydraulique
;2017-12;93;619;hydraulique
;2018-01;93;743;hydraulique
;2018-02;93;1038;hydraulique
;2018-03;93;1060;hydraulique
;2018-04;93;1223;hydraulique
;2018-05;93;1324;hydraulique
;2018-06;93;1312;hydraulique
;2018-07;93;822;hydraulique
;2018-08;93;572;hydraulique
;2018-09;93;507;hydraulique
;2018-10;93;521;hydraulique
;2018-11;93;831;hydraulique
;2018-12;93;821;hydraulique
;2019-01;93;861;hydraulique
;2019-02;93;803;hydraulique
;2019-03;93;663;hydraulique
;2019-04;93;644;hydraulique
;2019-05;93;766;hydraulique
;2019-06;93;829;hydraulique
;2019-07;93;640;hydraulique
;2019-08;93;553;hydraulique
;2019-09;93;332;hydraulique
;2019-10;93;531;hydraulique
;2019-11;93;974;hydraulique
;2019-12;93;1140;hydraulique
;2014-01;11;5;éolien
;2014-02;11;6;éolien
;2014-03;11;2;éolien
;2014-04;11;2;éolien
;2014-05;11;3;éolien
;2014-06;11;2;éolien
;2014-07;11;1;éolien
;2014-08;11;2;éolien
;2014-09;11;1;éolien
;2014-10;11;2;éolien
;2014-11;11;2;éolien
;2014-12;11;4;éolien
;2015-01;11;4;éolien
;2015-02;11;4;éolien
;2015-03;11;3;éolien
;2015-04;11;2;éolien
;2015-05;11;2;éolien
;2015-06;11;2;éolien
;2015-07;11;2;éolien
;2015-08;11;3;éolien
;2015-09;11;6;éolien
;2015-10;11;3;éolien
;2015-11;11;8;éolien
;2015-12;11;7;éolien
;2016-01;11;9;éolien
;2016-02;11;9;éolien
;2016-03;11;8;éolien
;2016-04;11;4;éolien
;2016-05;11;4;éolien
;2016-06;11;2;éolien
;2016-07;11;2;éolien
;2016-08;11;3;éolien
;2016-09;11;2;éolien
;2016-10;11;4;éolien
;2016-11;11;6;éolien
;2016-12;11;2;éolien
;2017-01;11;5;éolien
;2017-02;11;7;éolien
;2017-03;11;9;éolien
;2017-04;11;4;éolien
;2017-05;11;5;éolien
;2017-06;11;5;éolien
;2017-07;11;6;éolien
;2017-08;11;5;éolien
;2017-09;11;7;éolien
;2017-10;11;8;éolien
;2017-11;11;10;éolien
;2017-12;11;15;éolien
;2018-01;11;18;éolien
;2018-02;11;11;éolien
;2018-03;11;13;éolien
;2018-04;11;8;éolien
;2018-05;11;7;éolien
;2018-06;11;5;éolien
;2018-07;11;4;éolien
;2018-08;11;6;éolien
;2018-09;11;7;éolien
;2018-10;11;10;éolien
;2018-11;11;10;éolien
;2018-12;11;15;éolien
;2019-01;11;10;éolien
;2019-02;11;9;éolien
;2019-03;11;19;éolien
;2019-04;11;9;éolien
;2019-05;11;10;éolien
;2019-06;11;8;éolien
;2019-07;11;9;éolien
;2019-08;11;12;éolien
;2019-09;11;19;éolien
;2019-10;11;23;éolien
;2019-11;11;22;éolien
;2019-12;11;29;éolien
;2014-01;24;214;éolien
;2014-02;24;272;éolien
;2014-03;24;113;éolien
;2014-04;24;90;éolien
;2014-05;24;148;éolien
;2014-06;24;102;éolien
;2014-07;24;84;éolien
;2014-08;24;88;éolien
;2014-09;24;73;éolien
;2014-10;24;111;éolien
;2014-11;24;136;éolien
;2014-12;24;190;éolien
;2015-01;24;224;éolien
;2015-02;24;197;éolien
;2015-03;24;180;éolien
;2015-04;24;150;éolien
;2015-05;24;139;éolien
;2015-06;24;116;éolien
;2015-07;24;120;éolien
;2015-08;24;101;éolien
;2015-09;24;164;éolien
;2015-10;24;109;éolien
;2015-11;24;227;éolien
;2015-12;24;195;éolien
;2016-01;24;262;éolien
;2016-02;24;275;éolien
;2016-03;24;228;éolien
;2016-04;24;129;éolien
;2016-05;24;123;éolien
;2016-06;24;86;éolien
;2016-07;24;86;éolien
;2016-08;24;96;éolien
;2016-09;24;66;éolien
;2016-10;24;130;éolien
;2016-11;24;221;éolien
;2016-12;24;94;éolien
;2017-01;24;166;éolien
;2017-02;24;220;éolien
;2017-03;24;204;éolien
;2017-04;24;109;éolien
;2017-05;24;120;éolien
;2017-06;24;106;éolien
;2017-07;24;142;éolien
;2017-08;24;99;éolien
;2017-09;24;127;éolien
;2017-10;24;139;éolien
;2017-11;24;181;éolien
;2017-12;24;269;éolien
;2018-01;24;306;éolien
;2018-02;24;203;éolien
;2018-03;24;245;éolien
;2018-04;24;142;éolien
;2018-05;24;104;éolien
;2018-06;24;102;éolien
;2018-07;24;76;éolien
;2018-08;24;95;éolien
;2018-09;24;128;éolien
;2018-10;24;181;éolien
;2018-11;24;189;éolien
;2018-12;24;267;éolien
;2019-01;24;213;éolien
;2019-02;24;178;éolien
;2019-03;24;343;éolien
;2019-04;24;171;éolien
;2019-05;24;166;éolien
;2019-06;24;145;éolien
;2019-07;24;145;éolien
;2019-08;24;141;éolien
;2019-09;24;229;éolien
;2019-10;24;276;éolien
;2019-11;24;292;éolien
;2019-12;24;356;éolien
;2014-01;27;38;éolien
;2014-02;27;51;éolien
;2014-03;27;25;éolien
;2014-04;27;19;éolien
;2014-05;27;33;éolien
;2014-06;27;25;éolien
;2014-07;27;20;éolien
;2014-08;27;21;éolien
;2014-09;27;19;éolien
;2014-10;27;27;éolien
;2014-11;27;36;éolien
;2014-12;27;55;éolien
;2015-01;27;75;éolien
;2015-02;27;61;éolien
;2015-03;27;53;éolien
;2015-04;27;50;éolien
;2015-05;27;51;éolien
;2015-06;27;34;éolien
;2015-07;27;42;éolien
;2015-08;27;38;éolien
;2015-09;27;64;éolien
;2015-10;27;45;éolien
;2015-11;27;89;éolien
;2015-12;27;87;éolien
;2016-01;27;104;éolien
;2016-02;27;111;éolien
;2016-03;27;91;éolien
;2016-04;27;52;éolien
;2016-05;27;62;éolien
;2016-06;27;36;éolien
;2016-07;27;28;éolien
;2016-08;27;32;éolien
;2016-09;27;36;éolien
;2016-10;27;65;éolien
;2016-11;27;93;éolien
;2016-12;27;64;éolien
;2017-01;27;92;éolien
;2017-02;27;107;éolien
;2017-03;27;118;éolien
;2017-04;27;65;éolien
;2017-05;27;74;éolien
;2017-06;27;70;éolien
;2017-07;27;72;éolien
;2017-08;27;51;éolien
;2017-09;27;71;éolien
;2017-10;27;90;éolien
;2017-11;27;125;éolien
;2017-12;27;160;éolien
;2018-01;27;199;éolien
;2018-02;27;113;éolien
;2018-03;27;143;éolien
;2018-04;27;114;éolien
;2018-05;27;68;éolien
;2018-06;27;66;éolien
;2018-07;27;47;éolien
;2018-08;27;65;éolien
;2018-09;27;72;éolien
;2018-10;27;115;éolien
;2018-11;27;121;éolien
;2018-12;27;183;éolien
;2019-01;27;123;éolien
;2019-02;27;129;éolien
;2019-03;27;236;éolien
;2019-04;27;115;éolien
;2019-05;27;122;éolien
;2019-06;27;98;éolien
;2019-07;27;93;éolien
;2019-08;27;80;éolien
;2019-09;27;135;éolien
;2019-10;27;184;éolien
;2019-11;27;187;éolien
;2019-12;27;261;éolien
;2014-01;28;156;éolien
;2014-02;28;166;éolien
;2014-03;28;74;éolien
;2014-04;28;53;éolien
;2014-05;28;83;éolien
;2014-06;28;41;éolien
;2014-07;28;47;éolien
;2014-08;28;65;éolien
;2014-09;28;30;éolien
;2014-10;28;95;éolien
;2014-11;28;96;éolien
;2014-12;28;135;éolien
;2015-01;28;150;éolien
;2015-02;28;108;éolien
;2015-03;28;115;éolien
;2015-04;28;72;éolien
;2015-05;28;85;éolien
;2015-06;28;73;éolien
;2015-07;28;75;éolien
;2015-08;28;54;éolien
;2015-09;28;80;éolien
;2015-10;28;72;éolien
;2015-11;28;168;éolien
;2015-12;28;202;éolien
;2016-01;28;186;éolien
;2016-02;28;159;éolien
;2016-03;28;125;éolien
;2016-04;28;89;éolien
;2016-05;28;70;éolien
;2016-06;28;56;éolien
;2016-07;28;54;éolien
;2016-08;28;74;éolien
;2016-09;28;60;éolien
;2016-10;28;70;éolien
;2016-11;28;138;éolien
;2016-12;28;96;éolien
;2017-01;28;95;éolien
;2017-02;28;149;éolien
;2017-03;28;150;éolien
;2017-04;28;54;éolien
;2017-05;28;75;éolien
;2017-06;28;74;éolien
;2017-07;28;85;éolien
;2017-08;28;62;éolien
;2017-09;28;94;éolien
;2017-10;28;124;éolien
;2017-11;28;130;éolien
;2017-12;28;197;éolien
;2018-01;28;227;éolien
;2018-02;28;160;éolien
;2018-03;28;169;éolien
;2018-04;28;115;éolien
;2018-05;28;70;éolien
;2018-06;28;58;éolien
;2018-07;28;49;éolien
;2018-08;28;68;éolien
;2018-09;28;91;éolien
;2018-10;28;123;éolien
;2018-11;28;165;éolien
;2018-12;28;217;éolien
;2019-01;28;145;éolien
;2019-02;28;151;éolien
;2019-03;28;236;éolien
;2019-04;28;111;éolien
;2019-05;28;92;éolien
;2019-06;28;95;éolien
;2019-07;28;82;éolien
;2019-08;28;93;éolien
;2019-09;28;143;éolien
;2019-10;28;189;éolien
;2019-11;28;171;éolien
;2019-12;28;262;éolien
;2014-01;32;525;éolien
;2014-02;32;561;éolien
;2014-03;32;259;éolien
;2014-04;32;186;éolien
;2014-05;32;289;éolien
;2014-06;32;147;éolien
;2014-07;32;170;éolien
;2014-08;32;241;éolien
;2014-09;32;119;éolien
;2014-10;32;319;éolien
;2014-11;32;306;éolien
;2014-12;32;515;éolien
;2015-01;32;534;éolien
;2015-02;32;395;éolien
;2015-03;32;465;éolien
;2015-04;32;317;éolien
;2015-05;32;350;éolien
;2015-06;32;315;éolien
;2015-07;32;347;éolien
;2015-08;32;231;éolien
;2015-09;32;346;éolien
;2015-10;32;241;éolien
;2015-11;32;661;éolien
;2015-12;32;758;éolien
;2016-01;32;746;éolien
;2016-02;32;685;éolien
;2016-03;32;554;éolien
;2016-04;32;382;éolien
;2016-05;32;311;éolien
;2016-06;32;253;éolien
;2016-07;32;243;éolien
;2016-08;32;315;éolien
;2016-09;32;237;éolien
;2016-10;32;288;éolien
;2016-11;32;533;éolien
;2016-12;32;389;éolien
;2017-01;32;421;éolien
;2017-02;32;603;éolien
;2017-03;32;693;éolien
;2017-04;32;283;éolien
;2017-05;32;326;éolien
;2017-06;32;395;éolien
;2017-07;32;408;éolien
;2017-08;32;284;éolien
;2017-09;32;395;éolien
;2017-10;32;595;éolien
;2017-11;32;521;éolien
;2017-12;32;844;éolien
;2018-01;32;992;éolien
;2018-02;32;753;éolien
;2018-03;32;762;éolien
;2018-04;32;534;éolien
;2018-05;32;385;éolien
;2018-06;32;353;éolien
;2018-07;32;265;éolien
;2018-08;32;382;éolien
;2018-09;32;417;éolien
;2018-10;32;600;éolien
;2018-11;32;761;éolien
;2018-12;32;983;éolien
;2019-01;32;768;éolien
;2019-02;32;741;éolien
;2019-03;32;1247;éolien
;2019-04;32;563;éolien
;2019-05;32;495;éolien
;2019-06;32;525;éolien
;2019-07;32;443;éolien
;2019-08;32;456;éolien
;2019-09;32;721;éolien
;2019-10;32;942;éolien
;2019-11;32;852;éolien
;2019-12;32;1318;éolien
;2014-01;44;535;éolien
;2014-02;44;609;éolien
;2014-03;44;267;éolien
;2014-04;44;206;éolien
;2014-05;44;363;éolien
;2014-06;44;248;éolien
;2014-07;44;203;éolien
;2014-08;44;226;éolien
;2014-09;44;174;éolien
;2014-10;44;275;éolien
;2014-11;44;344;éolien
;2014-12;44;521;éolien
;2015-01;44;579;éolien
;2015-02;44;450;éolien
;2015-03;44;468;éolien
;2015-04;44;346;éolien
;2015-05;44;346;éolien
;2015-06;44;307;éolien
;2015-07;44;338;éolien
;2015-08;44;293;éolien
;2015-09;44;491;éolien
;2015-10;44;300;éolien
;2015-11;44;651;éolien
;2015-12;44;590;éolien
;2016-01;44;729;éolien
;2016-02;44;804;éolien
;2016-03;44;628;éolien
;2016-04;44;381;éolien
;2016-05;44;319;éolien
;2016-06;44;214;éolien
;2016-07;44;187;éolien
;2016-08;44;216;éolien
;2016-09;44;196;éolien
;2016-10;44;357;éolien
;2016-11;44;573;éolien
;2016-12;44;328;éolien
;2017-01;44;490;éolien
;2017-02;44;598;éolien
;2017-03;44;691;éolien
;2017-04;44;286;éolien
;2017-05;44;301;éolien
;2017-06;44;342;éolien
